OTU ID	Taxonomy	WINDMILL_farm-Control	WINDMILL_farm-Drought	Castle_Field_West_W-Control	Castle_Field_West_W-Drought	Jemma_6-Control	Jemma_6-Drought	Jemma_9-Control	Jemma_9-Drought	Lardon Chase-Control	Lardon Chase-Drought
4144b687fe537fcb6f20b9753fd32a3c	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Psathyrellaceae;g_Parasola	0	0	0	5	0	0	0	0	0	0
414810e8176c82a94ac0adb4ed09dfa2	k_Fungi;p_Kickxellomycota;c_Kickxellomycota_cls_Incertae_sedis;o_Kickxellomycota_ord_Incertae_sedis;f_Kickxellomycota_fam_Incertae_sedis;g_Kickxellomycota_gen_Incertae_sedis	20	12	7	18	29	28	58	11	9	28
42360b30b79c2c6f359d91c7129c5e4f	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Phomatosporales;f_Phomatosporaceae;g_Phomatospora	8	0	0	0	0	2	0	0	15	27
424f23aabccca787e6b97ac42bbe847b	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Ophiosphaerella	7	18	0	0	0	2	0	0	0	0
429dd3f6b4a202c4ab902ac6a35add32	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Serendipitaceae;g_Serendipita	0	3	19	18	98	8	51	71	0	0
43509f0756dedeafa4648c57cbbb61d3	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Staphylotrichum	34	19	52	15	889	1265	86	33	663	578
4360403cd3e59f847933844e89565fb8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Clonostachys	524	524	432	638	308	176	199	223	295	178
43a95e01a5c67f3480668bd5c2851c34	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizomycetes_ord_Incertae_sedis;f_Pezizomycetes_fam_Incertae_sedis;g_Pezizomycetes_gen_Incertae_sedis	5	0	7	16	0	2	5	0	23	57
43ace94b20b345c5182b74e5c996c868	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Helotiaceae;g_Cyathicula	11	28	0	0	0	0	0	0	0	0
44a93008a3806b97401571ae0da5b67e	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xenospadicoidales;f_Xenospadicoidaceae;g_Lentomitella	0	3	0	0	0	0	0	0	0	0
45e9fdc33334041c5e574872704db2a0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Cordycipitaceae_gen_Incertae_sedis	0	19	0	0	0	29	0	46	162	126
47246015557c29383928ec3a275f1158	k_Fungi;p_Chytridiomycota;c_Cladochytriomycetes;o_Cladochytriales;f_Cladochytriales_fam_Incertae_sedis;g_Cladochytriales_gen_Incertae_sedis	0	1	0	6	3	4	11	0	9	17
473cfc468e13e14b16af225607c5beae	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Sordariaceae;g_Sordaria	0	10	0	0	0	0	0	0	0	0
4807055b51e7e5d9639d7e1650af8c0e	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Acremonium	12	56	32	41	93	349	20	330	50	833
4878cc14b6e1651ba06523a670e4fd3c	k_Fungi;p_Basidiomycota;c_Cystobasidiomycetes;o_Cystobasidiales;f_Cystobasidiaceae;g_Occultifur	0	0	1	0	0	0	0	0	0	0
49666b838337ef4553cc513fa364e83f	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Phaeosphaeriaceae_gen_Incertae_sedis	18	22	0	5	8	23	15	30	7	5
4988612f0d48172c7785cec69b4f12ea	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Pezizellaceae;g_Hyalodendriella	23	35	0	0	0	0	0	0	0	0
49ab3e593ec0955a91f66cfecb6819c5	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Periconiaceae;g_Periconia	13	7	0	0	0	7	0	0	191	201
49b117a955ac6a4193c6414d74157b51	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Rhizophagus	30	19	44	45	0	11	0	0	25	0
4b5cfbc96c425acc45b6ce7077cff72b	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreales_fam_Incertae_sedis;g_Stanjemonium	12	0	0	6	62	100	0	0	7	16
4b6e73a45e956a58bc4e7694e56a2a0a	k_Fungi;p_Basidiomycota;c_Cystobasidiomycetes;o_Sakaguchiales;f_Sakaguchiaceae;g_Sakaguchia	0	26	0	0	0	0	7	0	0	4
4bfe433f48f73e43b61f3fac649b3279	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Fusicolla	94	76	716	720	162	102	197	189	538	349
4c42a5c472135fd31ab0d76e8d391f3e	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Zygopleurage	0	0	17	0	0	0	0	0	23	7
4c79ccc4f8170d0b578c47c12b14fb36	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Bionectriaceae_gen_Incertae_sedis	17	38	0	9	0	0	0	0	0	0
4ca9f8990eef01fcb47eb3e5bf58478f	k_Fungi;p_Ascomycota;c_Lecanoromycetes	0	1	0	0	0	0	0	0	0	0
4d5e0de842218ad91b946627d6341bb7	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Steccherinaceae;g_Steccherinum	0	0	0	0	0	10	7	0	0	0
4ec63cd01d9d4bff6836796e135bb2d8	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia	520	343	2025	1199	301	428	727	1478	1628	812
4f982847195ab67f4210df0afaf75069	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_Exophiala	646	771	315	771	308	246	332	244	282	73
4fc4ffc8ad3f63417f3be66e4629739c	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascales_fam_Incertae_sedis;g_Cephalotrichiella	0	0	0	13	0	0	0	0	0	0
5025f9ace34d113e6387aa2761920bbd	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Onygenales_fam_Incertae_sedis;g_Onygenales_gen_Incertae_sedis	7	67	48	41	39	62	0	30	49	20
50b1c8ad9b919028c2e32aa329c607a5	k_Fungi;p_Basidiomycota;c_Ustilaginomycetes;o_Urocystidales;f_Urocystidaceae;g_Urocystis	0	0	111	96	0	0	0	0	0	0
50c5388769ed6c4147041784c214ba91	k_Fungi;p_Zoopagomycota;c_Zoopagomycetes;o_Zoopagales;f_Zoopagales_fam_Incertae_sedis;g_Zoopagales_gen_Incertae_sedis	0	2	45	29	0	5	13	2	3	2
50df7a774788db10f26f51db9bc88d6a	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Pezizellaceae;g_Calycina	0	70	0	0	0	0	0	0	0	0
518c1be0d9b6fefe8c8a563733fd99ea	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Mycosphaerellales;f_Teratosphaeriaceae;g_Devriesia	0	0	0	0	0	0	0	2	0	0
51d39f7245e63e3fc2c01d0532d3fed6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Hypomyces	11	0	8	0	0	0	8	0	0	0
52a21c107edd8df09a971fa76af060bb	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Strophariaceae;g_Hypholoma	0	0	0	0	0	6	0	0	0	0
5432ff4270a70a55ebafbd8ad915da2d	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Cenangiaceae;g_Trochila	0	0	0	0	0	14	0	0	0	0
547fe59dc02b09741cfafbb89e56d862	k_Fungi;p_Kickxellomycota;c_Ramicandelaberomycetes;o_Ramicandelaberales;f_Ramicandelaberaceae;g_Ramicandelaber	6	6	48	14	4	4	0	3	1	21
5594e20da8256b5e1eb31895a54914b8	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Bulleribasidiaceae;g_Vishniacozyma	19	0	110	46	74	40	12	41	19	25
568d6444535e338ea496c50063f934e9	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Boliniales;f_Boliniales_fam_Incertae_sedis;g_Boliniales_gen_Incertae_sedis	0	10	0	0	0	0	0	0	0	0
5691d9d7eaf213913531d6227263d36c	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae	76	24	0	0	105	67	109	58	39	0
5826f3ae2d84e7b10518c0c6063f618d	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales	16	10	0	41	0	34	0	0	6	29
589e7998e8647181fd860252d33da429	k_Fungi;p_Ascomycota;c_Ascomycota_cls_Incertae_sedis;o_Ascomycota_ord_Incertae_sedis;f_Ascomycota_fam_Incertae_sedis;g_Ascomycota_gen_Incertae_sedis	408	381	75	207	355	412	616	537	403	263
59ca5961cd06cc09de814a089edd2a50	k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Debaryomycetaceae;g_Schwanniomyces	6	17	0	0	0	2	0	0	4	22
5a033224a7e68eacb39fcbb82ded5420	k_Fungi;p_Mortierellomycota;c_Mortierellomycetes;o_Mortierellales;f_Mortierellaceae;g_Tyroliella	0	0	8	10	17	47	6	3	0	3
5a62bc9e5495a094c8b0067a88784697	k_Fungi;p_Ascomycota;c_Laboulbeniomycetes;o_Pyxidiophorales;f_Pyxidiophorales_fam_Incertae_sedis;g_Pyxidiophorales_gen_Incertae_sedis	0	0	0	3	6	40	0	0	0	0
5b65eb2b4f1e4806cfc066e2f8cb77c2	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Lachnaceae;g_Lachnum	0	218	0	0	0	0	0	0	0	0
5bf0e592cb669a38962a5f63267d941d	k_Fungi;p_Rozellomycota;c_Rozellomycotina_cls_Incertae_sedis;o_GS11;f_GS11_fam_Incertae_sedis;g_GS11_gen_Incertae_sedis	35	0	17	46	121	70	189	55	117	206
5c80c8357673a3ee2d06459e15eba1b0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Hymenogastraceae;g_Gymnopilus	0	0	0	0	0	1	0	0	0	0
5cd1fa3bc862f330807a42066b777103	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Onygenaceae;g_Malbranchea	10	16	0	0	0	17	19	30	108	235
5d39684ee3ba1bb8912ea413e0944aba	k_Fungi;p_Ascomycota;c_Archaeorhizomycetes;o_Archaeorhizomycetales;f_Archaeorhizomycetaceae;g_Archaeorhizomyces	682	903	794	308	309	97	194	58	14	45
5d723578b75bc2c43120f2d5ae57fdf2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae	0	16	0	0	0	0	0	0	0	0
5de946849ad4564eade890da05322858	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreales_fam_Incertae_sedis;g_Hypocreales_gen_Incertae_sedis	682	420	1551	714	831	962	723	349	1090	937
5df88103cdf16b5d87d5749015f1a9fe	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Verruciconidia	69	0	184	152	135	193	65	181	331	200
5f682c83f2571a44dfe030f00cf79ea1	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Humicola	0	0	0	0	0	0	0	0	12	0
5fad617351582fcac5b4bfd22f88d7fa	k_Fungi;p_Chytridiomycota;c_Spizellomycetes;o_Spizellomycetales;f_Spizellomycetales_fam_Incertae_sedis;g_Spizellomycetales_gen_Incertae_sedis	26	11	0	0	0	0	0	24	3	13
605ed19ea5f794b16eaaa1a315e71a1e	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Dictyosporiaceae;g_Pseudocoleophoma	0	0	0	5	0	2	8	36	0	0
61a029fa7ddc724c0d17280c088e2a84	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Clarireedia	0	0	0	10	0	15	0	14	0	0
61bc42f0287d4f48c2a33a85ee775e90	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales	4	0	32	13	48	61	12	26	25	58
6235c763780c24dec676ec4618f8f79e	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Georgefischeriales;f_Tilletiariaceae;g_Tilletiaria	0	9	0	0	0	0	0	0	0	4
62e2d041c6b164dc81afa9cf6ddb720e	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Tubeufiales;f_Tubeufiaceae;g_Zaanenomyces	0	0	0	0	0	0	0	0	8	0
63b7b438c65577bc890452675e99d066	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Valsonectria	0	11	0	0	0	0	0	0	0	0
63bdffeea1f396a235a0aec44c29ae1f	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Tremellodendropsidales;f_Tremellodendropsidales_fam_Incertae_sedis;g_Tremellodendropsidales_gen_Incertae_sedis	0	9	0	0	0	0	0	0	0	0
647154b80540bbbfa6eaa05091ba90da	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Roussoellaceae;g_Neoroussoella	22	0	0	0	0	0	0	0	0	0
64b4faca47c9d98bb9f266c16036ec75	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Lachnaceae	0	0	0	0	22	17	0	0	0	0
64ec13fa164c85826b47029f2f253dfe	k_Fungi;p_Chytridiomycota;c_Chytridiomycota_cls_Incertae_sedis;o_Chytridiomycota_ord_Incertae_sedis;f_Chytridiomycota_fam_Incertae_sedis;g_Chytridiomycota_gen_Incertae_sedis	3	15	324	13	12	14	0	15	17	44
6561b49957472649f70f2e0e30fd9df0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coniochaetales;f_Coniochaetaceae;g_Lecythophora	238	478	0	0	68	48	88	89	0	0
6591310442e0d49d0b3ad91a17b7e6aa	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Lasiosphaeria	0	12	0	0	0	0	0	0	0	0
6625e41458e5dd84951cd31df06c96b4	k_Fungi;p_Basidiomycota;c_Ustilaginomycetes;o_Ustilaginales;f_Ustilaginaceae;g_Ustilago	0	0	2	0	0	0	0	0	0	0
66aceda0c5cae5a5b8703daa4120073c	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Trichophaeopsis	0	0	0	0	0	0	0	0	0	3
673a3d6938de939c639b96e68bb551ee	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Polyporaceae	0	0	5	0	0	0	0	0	0	0
684669058da3039f55d4e2dc13d8c35d	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Nectriopsis	0	0	0	0	0	0	0	3	0	0
68762b472030e92a3a11dd5d47e26eb4	k_Fungi;p_Mortierellomycota;c_Mortierellomycetes;o_Mortierellales;f_Mortierellaceae;g_Linnemannia	732	420	436	437	669	469	2230	679	587	1104
68ab80d0fe4c7733159df7e7283ef8a7	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Chaetomiaceae_gen_Incertae_sedis	40	37	22	0	0	0	0	0	38	0
68ae26cfe4e3fa63ed09f261004f94e7	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinaceae;g_Sebacinaceae_gen_Incertae_sedis	0	3	0	0	0	0	0	0	0	0
693d75b29e80ab97ade28ce78bf8deda	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Torulaceae;g_Torula	0	0	0	0	32	9	0	0	28	0
69973523e46063873295aa5a09fa983b	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricomycetes_ord_Incertae_sedis;f_Agaricomycetes_fam_Incertae_sedis;g_Agaricomycetes_gen_Incertae_sedis	18	19	114	33	23	43	57	42	28	46
69e1a4356e17f4407e0877b4f4a2bbdb	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Herpotrichiellaceae;g_Herpotrichiellaceae_gen_Incertae_sedis	0	12	0	0	8	5	0	1	0	0
6a2134c6a53fedf045a948f485ef3744	k_Fungi;p_Rozellomycota;c_Rozellomycotina_cls_Incertae_sedis;o_Branch03;f_Branch03_fam_Incertae_sedis;g_Branch03_gen_Incertae_sedis	27	12	0	3	0	0	0	0	32	7
6a6cf9a2d9af63078339d38479e5c91b	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Neoarthropsidaceae;g_Albidomyces	0	0	0	0	0	0	0	4	0	0
6bdb0fc4b430b5ea280b68444a744355	k_Fungi;p_Rozellomycota;c_Rozellomycotina_cls_Incertae_sedis;o_GS05;f_GS05_fam_Incertae_sedis;g_GS05_gen_Incertae_sedis	8	7	10	10	0	1	0	0	7	4
6be87d7c41aee73c60c89ead5bf2a40f	k_Fungi;p_Rozellomycota;c_Rozellomycotina_cls_Incertae_sedis;o_GS02;f_GS02_fam_Incertae_sedis;g_GS02_gen_Incertae_sedis	0	0	41	0	0	0	0	0	0	0
6c8039f4ee29c76364e5ac87ea85407e	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascaceae;g_Cephalotrichum	0	0	0	0	9	95	0	0	356	215
6e2aaa42fb80fe7678812bc7ebe67446	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Microdochiaceae;g_Microdochium	15	20	0	5	0	0	0	0	0	5
6e49b44b2acaec155cc49b818ae1262c	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Helotiales_fam_Incertae_sedis;g_Cistella	16	9	70	47	176	84	31	30	19	0
6efd26f2a837fac945d3f77884816e1a	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Russulales;f_Peniophoraceae;g_Peniophora	0	0	0	0	0	4	0	0	0	0
6f65cb830a392a190aa7075e3a85d769	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Melanocarpus	0	0	70	11	0	0	0	0	0	0
6f708c841d5ee49c5974e6bacbb8d989	k_Fungi;p_Chytridiomycota;c_Rhizophydiomycetes;o_Rhizophydiales;f_Rhizophydiales_fam_Incertae_sedis;g_Rhizophydiales_gen_Incertae_sedis	286	469	189	333	229	253	81	135	93	234
702f8e95ffd5ee4a320195ba205944ed	k_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbiliaceae_gen_Incertae_sedis	15	36	0	0	0	14	0	0	0	4
70c83d2b4becd594f85eb7bd0d886678	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Helotiaceae;g_Scytalidium	0	0	15	16	0	3	18	115	0	4
717ffbcd1e73fb7e5d160847dae7ea8f	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymellaceae;g_Chaetasbolisia	8	0	12	48	37	34	0	5	62	50
71d1e24a1cca99179ec9b41dd35bb38f	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Onygenaceae;g_Keratinophyton	0	2	0	0	0	0	0	0	0	0
73fb920714c51cfe5d81549b7ae7a923	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Neoschizotheciaceae;g_Neoschizothecium	109	12	0	48	16	23	0	0	214	110
742dd7c6630a18d0c2434ac00a9c2f1f	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Bombardiaceae;g_Ramophialophora	0	0	5	334	130	290	19	65	181	175
744f18001bc21e805ad5ac4b45df5019	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Savoryellales;f_Savoryellaceae	0	0	14	0	0	0	0	0	0	0
750f0f6cd4aaa9b79dd89cd4ad921316	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Xylariales_fam_Incertae_sedis;g_Xylariales_gen_Incertae_sedis	0	7	0	0	0	2	0	0	0	0
76d9f733cdebb495a00597e517574ff6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariomycetidae_ord_Incertae_sedis;f_Xylariomycetidae_fam_Incertae_sedis;g_Calceomyces	0	0	0	11	0	0	0	0	0	6
7730d1e3203a45c7857c6de38db9d22f	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Hypoxylaceae;g_Hypoxylon	0	0	0	0	0	2	0	0	0	0
77c8eba0ae92b8b1f151646e1402d27c	k_Fungi;p_Chytridiomycota;c_Spizellomycetes;o_Spizellomycetales;f_Spizellomycetaceae;g_Spizellomyces	0	0	0	0	0	0	0	2	0	12
77f65ffe5653d81e1fe29164c3534329	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_ord_Incertae_sedis;f_Junewangiaceae;g_Junewangiaceae_gen_Incertae_sedis	0	8	0	0	0	0	0	0	0	0
78baeb4acaf2da94c88c9c8a227cbbdb	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae	25	0	41	15	0	5	0	31	15	0
78f786d4727376c9fabac62063509ad8	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Capnodiaceae;g_Chaetocapnodium	0	0	8	0	0	0	0	0	0	0
7902a69089f69b1838947eac2af665ce	k_Fungi;p_Basidiomycota;c_Malasseziomycetes;o_Malasseziales;f_Malasseziaceae;g_Malassezia	0	4	0	0	0	0	0	0	0	3
7a2bde330f1aaeddc77940a3fd8255aa	k_Fungi;p_Olpidiomycota;c_Olpidiomycetes;o_Olpidiales;f_Olpidiaceae;g_Olpidium	0	0	0	18	0	7	15	0	0	0
7a43cd1d992604b65cc0ad278bf29be7	k_Fungi;p_Rozellomycota;c_Rozellomycotina_cls_Incertae_sedis;o_GS08;f_GS08_fam_Incertae_sedis;g_GS08_gen_Incertae_sedis	0	0	1	0	0	15	9	0	0	2
7a81cc149fbb7b386d41e4fc2e92143e	k_Fungi;p_Mucoromycota;c_Endogonomycetes;o_Endogonomycetes_ord_Incertae_sedis;f_Endogonomycetes_fam_Incertae_sedis;g_Endogonomycetes_gen_Incertae_sedis	0	0	28	70	22	49	0	15	30	0
7b29cfa38d0c487b92de212b831f8d1d	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Funneliformis	0	0	0	7	0	0	0	0	11	0
7b48ad32875476094a6b0d1407e1c7d1	k_Fungi;p_Ascomycota;c_Ascomycota_cls_Incertae_sedis;o_Ascomycota_ord_Incertae_sedis;f_Ascomycota_fam_Incertae_sedis;g_Phaeodactylium	0	19	0	0	0	0	0	0	0	56
7b7adf1202969cb0f894d7c424929812	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pyrenochaetopsidaceae;g_Xenopyrenochaetopsis	415	140	0	0	0	0	0	0	0	0
7bb6e2a4259939a5bbc75575e37c169e	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Agaricaceae;g_Coprinus	0	0	0	5	0	0	0	0	0	0
7bd71a6186f8e327df0681e09427a03a	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_Oliveoniaceae;g_Oliveonia	18	16	17	0	0	0	0	0	0	2
7d6a1318ec6d590cb1ae1bb8df1e1503	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Ploettnerulaceae;g_Cadophora	161	545	211	26	331	299	755	795	47	49
7dfd6241572f38ff973152865fad0f76	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Glomerellales;f_Plectosphaerellaceae;g_Verticillium	0	36	0	0	46	37	0	0	41	0
7e99a0575f125fada521b8f004370b19	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Aspergillaceae	0	0	0	0	0	0	43	0	0	0
7f6a646bd13e8ed2a7fbfee905422f94	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Thelonectria	18	0	34	68	0	5	0	0	28	12
7f6fba2f705086580fb096a58e760022	k_Fungi;p_Rozellomycota;c_Rozellomycota_cls_Incertae_sedis;o_Rozellomycota_ord_Incertae_sedis;f_Rozellomycota_fam_Incertae_sedis;g_Rozellomycota_gen_Incertae_sedis	411	401	134	126	197	242	691	358	576	207
7f7559ffdfed8813ffb0fda2f9e72120	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Lecanorales;f_Lecanorales_fam_Incertae_sedis;g_Lecanorales_gen_Incertae_sedis	0	6	33	0	0	7	0	0	0	0
7f7ae4fd6dac6067cc1825dafb9ef135	k_Fungi;p_Basidiobolomycota;c_Basidiobolomycetes;o_Basidiobolales;f_Basidiobolaceae;g_Basidiobolus	0	0	0	0	0	0	0	0	32	0
7fbb93d82e4abea98be2b43aa3e311fd	k_Fungi	5830	4872	4767	4494	4072	3910	4881	4178	3529	4229
80216773366d30b288096eef0a0b2df6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae;g_Alfaria	5	0	0	7	0	4	0	0	33	50
8057ebebd7e29c7569a5496f8b58ce4a	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Xylariales_fam_Incertae_sedis;g_Xenoanthostomella	0	0	0	0	0	8	0	0	0	0
8129d5624ad658f89f957916068e881e	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinaceae;g_Efibulobasidium	0	0	0	0	18	27	0	0	0	0
8150261c77d39519d7d1c1534c410b0b	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Remersonia	0	0	0	11	0	0	0	0	0	0
81b7437613ba69074c87b05ebdf96b15	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Gliomastix	62	86	179	110	65	40	0	0	60	25
8291c6d8299999b327fa8ffde491ee2e	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Leotiomycetes_ord_Incertae_sedis;f_Leotiomycetes_fam_Incertae_sedis;g_Leotiomycetes_gen_Incertae_sedis	0	5	0	0	22	3	0	7	0	0
833776994fa609a9c2474e6f2d887f57	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Dacampiaceae;g_Aaosphaeria	8	0	10	5	0	0	0	0	0	0
837e872dd77fdb9ecc4a8229379c515a	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Pezizellaceae	0	14	0	0	0	0	0	0	0	0
8394e2c4ebc1a5abcdcc46bb6b3ed716	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae;g_Stachybotryaceae_gen_Incertae_sedis	8	0	87	29	27	10	6	2	135	108
83ad316b90ae6e7b452c6eef37b99d18	k_Fungi;p_Basidiomycota;c_Basidiomycota_cls_Incertae_sedis;o_Basidiomycota_ord_Incertae_sedis;f_Basidiomycota_fam_Incertae_sedis;g_Basidiomycota_gen_Incertae_sedis	185	35	17	5	10	97	40	14	16	10
83b953fa09aa85cee099106db66ec014	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coronophorales;f_Ceratostomataceae;g_Harzia	0	0	51	0	0	1	0	0	0	0
