OTU ID	WINDMILL_farm-Control	WINDMILL_farm-Drought	Castle_Field_West_W-Control	Castle_Field_West_W-Drought	Jemma_6-Control	Jemma_6-Drought	Jemma_9-Control	Jemma_9-Drought	Lardon Chase-Control	Lardon Chase-Drought	Kingdom	Phylum	Class	Order	Family	Genus	Species
e76e13f7867f9da56ceffb1d51bc65a0	141	151	19	26	0	0	120	53	59	68	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metapochonia	NA
e7aa894dce1a9de150bcc36df1489219	16	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	Pyrenochaetopsidaceae_gen_Incertae_sedis	NA
e85f0d0dbd10ae731026a306c8b5d846	0	2	0	0	5	16	0	0	0	0	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	NA	NA
e8d9fe5c6cc4339ee436176410a6ac4f	26	11	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	NA
e9088f095673274020bb3297eaacd838	54	1053	0	0	0	0	0	0	0	0	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Blastocladiales_fam_Incertae_sedis	Blastocladiales_gen_Incertae_sedis	NA
e9a348b5e5872ddc6d4e57a747088d80	245	317	160	925	293	496	634	1866	1275	2451	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
e9ea11c9361aa43160c5cfbda7c8b2da	0	0	0	0	0	0	0	11	0	0	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	NA	NA	NA
eb5995256424eb94cc1247911fd30467	8	0	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Unguiculariopsis	NA
eb90fb580eca93672aa567ca61048207	0	1	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Ascospirella	NA
ebb466164feafbff556003b5727276d5	0	0	2	0	0	0	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Dothideomycetes_gen_Incertae_sedis	NA
ebfef977f2f67b8c4a11f0a2f393dc2a	0	0	3	2	0	0	0	0	0	0	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
ec15136311caafba3d3e1b9f91caeffd	0	0	0	0	0	5	0	0	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	NA
ec26ca03eed9fd1b5511b7d83d5c705e	16	0	3058	342	0	0	5	0	6	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nigrosabulum	NA
ecbb74268f8f8d147a4a3cc5880e0123	0	0	0	0	0	0	82	61	20	74	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
edf4de06f1dbe105e292940f8c203b83	0	0	0	0	0	0	0	2	0	0	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidiaceae_gen_Incertae_sedis	NA
ee73f55c6ce7e6e27aa37c2df07fdf7c	0	0	5	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	NA
ee7c094834f532d7d5120c83d20eba87	0	2	0	0	0	0	0	0	0	0	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulosporaceae_gen_Incertae_sedis	NA
f08a5bbe584f73ca33cdefde732ff590	0	3	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	NA
f0af5b11dd1b3bca187bf76f957db686	0	0	0	0	0	0	0	0	0	2	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	NA
f0c84213f0bbceb3dfad612c90681385	0	0	163	64	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Ochronectria	NA
f1a14f3020c7fb64406a870367dca922	0	0	0	9	0	0	0	0	0	6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	Cristinia	NA
f1b1ada6db5b00a712835cb135933d91	108	97	0	9	0	0	13	5	42	29	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetales_fam_Incertae_sedis	Lobulomycetales_gen_Incertae_sedis	NA
f20955263ef64d296e71eba15b258bfa	0	0	0	0	2	0	0	0	14	8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	NA
f223b84a6afa0e5a54d0958a5ca53b91	9	116	0	0	0	7	0	0	2	12	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Slopeiomyces	NA
f25dfea2f2e8a452e4043a2da10d42fb	0	0	0	0	0	0	0	11	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Caespitomonium	NA
f2dc2041bb4ea3e7256cfb70e88df742	0	16	0	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	NA
f2fd445238d76521f437e1a23ec24394	0	0	0	0	0	0	29	1	0	12	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
f3f079c7bd846dea334f208a980320a4	0	0	0	0	38	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	NA
f3f083e5b53962c6d4c17c6f45f16374	0	0	0	21	47	5	0	0	20	5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea	NA
f5be87756cf88a7054f66effb4b5e2c2	0	0	34	0	0	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Coronophorales	NA	NA	NA
f6968b1a7c2c2255e7a79eb0af617e54	29	0	0	0	5	8	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Cucurbitariaceae_gen_Incertae_sedis	NA
f78f0b297b14c917d91f368625523080	5	0	0	0	0	0	17	24	30	93	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
f82fe0ddd971a497509d207f1d8d7b9e	18	51	0	12	0	9	0	0	0	6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
f8d5d3ed914356767b3d7e26ee663346	16	16	0	19	0	2	0	0	115	126	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	Pyrenochaetopsis	NA
f935563b11058bffe2cf40d09d8ec15d	43	193	0	0	0	0	0	0	0	0	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Tetragoniomycetaceae_gen_Incertae_sedis	NA
f958ab41c8469fb18445deb11d2bfbbb	0	0	5	0	0	0	0	0	0	0	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	NA	NA	NA
f98ff07f0cbd4abbbbd7bd69bf3cbd18	11	9	0	0	0	0	0	0	0	0	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
f9e6c2e90cd54eed887bda741e41d270	134	788	220	455	113	61	132	173	136	76	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	NA
fa0c0558f13606a3b154b83cb7c0ac64	378	211	454	392	276	456	481	280	161	130	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	NA
fa4c1d7f80a09e9349fdbb13ee52a4e7	0	0	0	0	0	0	0	0	5	9	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
faf1ac6a5f4afa9652d1722986a25a0b	0	36	0	0	0	0	0	193	0	0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Dactylaria	NA
faf5b71b7cc82db616dc8036be73ec0e	0	0	0	0	0	1	0	0	0	0	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe	NA
fc0090f84a99ef8d5e9b3b4038740318	0	7	0	0	0	11	0	0	0	0	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Alphamycetaceae	Betamyces	NA
fc26d2d033cf85caeeab1e1aa7c6f4f3	0	5	0	0	0	0	0	0	0	0	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Paramicrosporidium	NA
fc82ebcd7fa017439036a65a59359c25	0	0	2	12	36	158	0	55	0	0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	Pulvinula	NA
fcd7a995797ae93114b72a0a537e7ef0	32	33	151	38	11	26	0	27	69	23	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
fd01695bcd7d47ee1ed4e0412cbcc2d6	0	0	0	0	0	0	9	0	3	0	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
fefc95378c850afb1430ef1bf4ba15c4	0	0	0	0	5	0	0	0	0	0	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Flavocillium	NA
ffc1f2d7c14cd8693471b24081eb48ad	0	0	1	0	88	200	0	22	78	44	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
